"Balde 24"" p/E80 Marca Bobcat/ Ancho de corte: 27"""
"Balde de 12"" p/310E marca Track Vial"
"Balde de 12"" p/PC35 Marca Marcolini"
"Balde de 18"" p/3CX Marca Teran"
"Balde de 24"" p/35D Marca John Deere"
"Balde de 24"" p/580M marca Marcolini"
"Balde de 24"" p/E80 Marca Bobcat/ Ancho de corte: 2"
"Balde de 42"" p/PC130-8  Marca Komatsu"
Cabezal p/310 Marca MSB modelo MS300HS
Cabezal p/35G
Cabezal p/E80 Marca MSB modelo MS300HS
Cabezal p/S510 Marca MSB modelo MS250HS
Grupo Electrógeno diesel marca Cummins modelo C257
Grupo Electrógeno diesel marca Cummins modelo C350
Juego de 16 Rollos de cable adaptador de 1 mts Cam
Juego de 28 Rollos de Cable de 30 mts c/u y 120 mm
Juego de 54 Rollos de Cable de 30 mts c/u y 120 mm
Martillo Marca MSB Modelo MS300H
Martillo p/ PC130 Marca MSB Modelo MS450HS
Martillo p/130G Marca MSB Modelo MS450H
Martillo p/E80 Marca MSB Modelo MS300H
Minicargadora Marca Bobcat modelo S650
Minicargadora Marca Bobcat modelo S650-CC
Miniexcavadora marca Bobcat Modelo E50-CC con bald
Miniexcavadora marca Bobcat modelo E80 con Balde d
Miniexcavadora marca John Deere modelo 35G (sin ca
"Miniexcavadora marca John Deere modelo 35G, transp"
Miniexcavadora marca John Deere modelo 35G-CC (con
Miniexcavadora marca John Deere modelo 35G-CC con 
Miniexcavadora marca Komatsu modelo PC35MR-2
Placa adaptadora p/Minicargadora de Martillo MS200
"Rodillo Liso modelo 48"" marca Bobcat"
Se dan instrucciones de uso y operación
Tractor agrícola marca John Deere modelo 6150J
8 Rollo de Cable de 30 mts c/u y 120 mm2 de seccio
"Balde 30"" p/E50 marca Bobcat"
"Balde de 12"" p/50D Marca Track Vial"
"Balde de 16"" p/PC78 Marca Pumper"
"Balde de 18"" p/310L Marca Teran"
"Balde de 24"" p/35G Marca John Deere"
"Barredora industrial marca Bobcat modelo 72"" con c"
"Barredora industrial marca Bobcat modelo 84"" para "
Cabezal p/35G Marca Trackvial Modelo SAGA40H
Cabezal p/S650 Marca MSB modelo MS300HS
Carro portauñas p/minicargadora marca JD modelo 12
Grupo Electrógeno diesel marca Cummins modelo 310 
Juego de 12 Rollo de Cable de 30 mts c/u y 120 mm2
Juego de 25 Rollos de Cable de 30 mts c/u y 120 mm
Juego de 4 Rollos de Cable de 30 mts c/u y 120 mm2
Llave de Transferencia marca Cummins modelo OT-800
Martillo Marca MSB Modelo MS300HS
Minicargadora marca Bobcat modelo S510. Balde de 6
Miniexcavadora marca Bobcat Modelo E50-CC (con cab
Miniexcavadora marca Bobcat modelo E55Z
Rollo de cable adaptador de 1 mts Cam Lock macho -
Rollo de Cable de 30 mts c/u y 120 mm2 de seccion 
Rollo de Cable de 30 mts c/u y 120 mm2 de sección 
Tractor agrícola marca John Deere modelo 6135J
"Balde 36"" p/85D Marca John Deere"
